	
11.	-14.399999999999922
11.5	-14.440000000000012
12.	-14.480000000000127
12.5	-14.499999999999922
13.	-14.530000000000012
13.5	-14.560000000000127
14.	-14.599999999999921
14.5	-14.620000000000012
15.	-14.64999999999997
15.5	-14.699999999999921
16.	-14.710000000000012
16.5	-14.740000000000117
17.	-14.79999999999992
17.5	-14.79999999999992
18.	-14.859999999999971
18.5	-14.880000000000127
19.	-14.89999999999992
19.5	-14.89999999999992
20.	-14.960000000000127
20.5	-14.980000000000011
21.	-14.99999999999992
21.5	-14.99999999999992
22.	-15.040000000000127
22.5	-15.070000000000011
