	
0.25	-10.609999999999804
0.3	-10.980000000000011
0.35	-11.209999999999972
0.4	-11.39999999999999
0.45	-11.480000000000139
0.5	-11.540000000000138
0.55	-11.580000000000005
0.6000000000000001	-11.599999999999989
0.65	-11.580000000000005
0.7	-11.489999999999974
0.7	-11.489999999999974
0.75	-11.43000000000001
0.7999999999999999	-11.549999999999908
0.85	-11.699999999999989
0.85	-11.699999999999989
0.9	-11.79000000000001
0.95	-11.840000000000039
1.	-11.88000000000001
1.	-11.88000000000001
1.01	-11.86000000000013
1.02	-4.000000000000016
1.03	-11.849999999999913
1.04	-11.899999999999988
1.05	-11.909999999999975
1.06	-11.86000000000013
1.07	-11.869999999999777
1.08	-11.88000000000001
1.09	-11.88000000000001
1.1	-11.899999999999988
1.11	-11.909999999999975
1.12	-11.929999999999776
1.13	-11.940000000000008
1.1400000000000001	-11.960000000000129
1.15	-11.97000000000001
1.16	-11.979999999999976
1.17	-11.999999999999988
1.18	-12.020000000000127
1.19	-12.040000000000127
1.2	-12.049999999999976
1.2	-12.049999999999976
1.21	-12.06000000000001
1.22	-12.06000000000001
1.23	-12.08000000000004
1.24	-12.08000000000004
1.25	-12.08000000000004
1.26	-12.099999999999987
1.27	-12.099999999999987
1.28	-12.08000000000004
1.29	-12.03000000000001
1.3	-12.03000000000001
1.31	-12.040000000000127
1.3199999999999998	-12.040000000000127
1.33	-12.049999999999976
1.3399999999999999	-12.06000000000001
1.3499999999999999	-12.099999999999987
1.3599999999999999	-12.119999999999976
1.3699999999999999	-12.119999999999976
1.38	-12.140000000000125
1.39	-12.15000000000001
1.4	-12.16000000000004
1.41	-12.18000000000001
1.42	-12.18000000000001
1.43	-12.189999999999976
1.44	-12.189999999999976
1.45	-12.199999999999987
1.46	-12.199999999999987
1.47	-12.199999999999987
1.48	-12.210000000000006
1.49	-12.210000000000006
1.5	-12.220000000000123
1.51	-12.220000000000123
1.52	-12.220000000000123
1.53	-12.240000000000009
1.54	-12.240000000000009
1.55	-12.240000000000009
1.56	-12.240000000000009
1.5699999999999998	-12.259999999999977
1.58	-12.259999999999977
1.5899999999999999	-12.259999999999977
1.6	-12.259999999999977
1.6099999999999999	-12.280000000000122
1.6199999999999999	-12.280000000000122
1.63	-12.280000000000122
1.64	-12.280000000000122
1.65	-12.280000000000122
1.66	-12.299999999999986
1.67	-12.299999999999986
1.68	-12.299999999999986
1.69	-12.299999999999986
1.7	-12.32000000000004
1.71	-12.32000000000004
1.72	-12.330000000000009
1.73	-12.330000000000009
1.74	-12.330000000000009
1.75	-12.330000000000009
1.76	-12.34999999999992
1.77	-12.360000000000012
1.7799999999999998	-12.360000000000012
1.79	-12.360000000000012
1.7999999999999998	-12.38000000000012
1.81	-12.38000000000012
1.8199999999999998	-12.390000000000002
1.83	-12.390000000000002
1.8399999999999999	-12.399999999999986
1.85	-12.399999999999986
1.8599999999999999	-12.399999999999986
1.87	-12.409999999999766
1.88	-12.420000000000009
1.8900000000000001	-12.420000000000009
1.9	-12.420000000000009
1.91	-12.420000000000009
1.92	-12.440000000000119
1.93	-12.420000000000009
1.94	-12.399999999999986
1.95	-12.360000000000012
1.96	-12.360000000000012
1.97	-12.360000000000012
1.98	-12.360000000000012
1.99	-12.360000000000012
2.	-12.369999999999767
2.	-12.369999999999767
2.01	-12.38000000000012
2.02	-12.399999999999986
2.03	-12.440000000000119
2.04	-12.449999999999921
2.05	-12.449999999999921
2.06	-12.469999999999978
2.07	-12.48000000000004
2.08	-12.48000000000004
2.09	-12.48000000000004
2.1	-12.499999999999986
2.11	-12.499999999999986
2.12	-12.499999999999986
2.13	-12.499999999999986
2.14	-12.510000000000009
2.15	-12.510000000000009
2.16	-12.520000000000117
2.17	-12.520000000000117
2.18	-12.520000000000117
2.19	-12.539999999999978
2.2	-12.539999999999978
2.21	-12.539999999999978
2.22	-12.539999999999978
2.23	-12.56000000000004
2.24	-12.56000000000004
2.25	-12.56000000000004
2.26	-12.56000000000004
2.27	-12.56000000000004
2.2800000000000002	-12.569999999999999
2.29	-12.569999999999999
2.3	-12.580000000000116
2.31	-12.580000000000116
2.32	-12.580000000000116
2.33	-12.580000000000116
2.34	-12.580000000000116
2.35	-12.580000000000116
2.36	-12.589999999999762
2.37	-12.589999999999762
2.38	-12.599999999999985
2.39	-12.599999999999985
2.4	-12.599999999999985
2.41	-12.56000000000004
2.42	-12.539999999999978
2.43	-12.539999999999978
2.44	-12.539999999999978
2.45	-12.539999999999978
2.46	-12.539999999999978
2.47	-12.549999999999923
2.48	-12.549999999999923
2.49	-12.56000000000004
2.5	-12.569999999999999
2.51	-12.580000000000116
2.52	-12.599999999999985
2.5300000000000002	-12.599999999999985
2.54	-12.609999999999978
2.55	-12.629999999999997
2.56	-12.64000000000004
2.5700000000000003	-12.64000000000004
2.58	-12.660000000000014
2.59	-12.660000000000014
2.6	-12.679999999999978
2.61	-12.679999999999978
2.62	-12.690000000000008
2.63	-12.690000000000008
2.64	-12.699999999999985
2.65	-12.699999999999985
2.66	-12.699999999999985
2.67	-12.699999999999985
2.68	-12.699999999999985
2.69	-12.70999999999976
2.7	-12.72000000000004
2.71	-12.72000000000004
2.7199999999999998	-12.72000000000004
